lc_group,bin,x_mean,y_mean,y_sd,y_se,n,variable,bs_id
Non-wetland,1,824.032575719883,2.66244179644564,2.92397326331781,0.0915083081738256,1021,ppt,b18
Non-wetland,2,890.884075175339,1.94690439102206,2.67357407393997,0.0635844751501131,1768,ppt,b18
Non-wetland,3,964.646124508393,1.49634242029257,1.9125202880351,0.0540726178699907,1251,ppt,b18
Non-wetland,4,1041.80150629921,1.49686126910236,2.00124111055688,0.102526687935692,381,ppt,b18
Non-wetland,5,1128.59076083333,1.16970640213889,1.51823672393763,0.0800181012492533,360,ppt,b18
Non-wetland,6,1205.01252660428,1.00699571457353,1.43419350104242,0.0524393079087334,748,ppt,b18
Non-wetland,7,1268.65528434343,1.42776397032955,1.67299875481437,0.0594474221647446,792,ppt,b18
Non-wetland,8,1345.00915849582,1.8561853105961,1.9075092668328,0.100674488599365,359,ppt,b18
Non-wetland,9,1423.28486888889,1.64179293488889,1.34880393446435,0.201067819052097,45,ppt,b18
Non-wetland,10,1504.47056,0.612525258,0.686805105865801,0.177332315807231,15,ppt,b18
Non-wetland,11,1586.59054444444,0.887205407777778,0.68081203187753,0.226937343959177,9,ppt,b18
Non-wetland,12,1659.81102666667,0.628022653333333,0.541356650186141,0.139777686035304,15,ppt,b18
Non-wetland,13,1722.58206,0.7734848481,0.514612143936386,0.162734648642139,10,ppt,b18
Non-wetland,14,1816.58337894737,1.30422646847368,1.27526815220812,0.292566579020581,19,ppt,b18
Non-wetland,15,1895.51537368421,0.637453479578947,0.648722604780345,0.148827172454105,19,ppt,b18
Wetland,1,0.254798141010101,2.13952198191919,2.44652451900259,0.245884965755645,99,wet_sev_z,b18
Wetland,2,0.467185699925926,3.02860565246667,3.6698182868204,0.315847669076952,135,wet_sev_z,b18
Wetland,3,0.689938487035928,2.60837861444311,2.92320809906696,0.159950830678938,334,wet_sev_z,b18
Wetland,4,0.87910128547993,2.18498221747644,3.02858828973095,0.126521090880192,573,wet_sev_z,b18
Wetland,5,1.08688555950139,2.61409996788089,3.3272572988343,0.123827694671482,722,wet_sev_z,b18
Wetland,6,1.29262867696139,2.95444055053674,3.76653324924176,0.132918071928295,803,wet_sev_z,b18
Wetland,7,1.49319973158996,3.07785682359205,3.76950855352122,0.121914619341032,956,wet_sev_z,b18
Wetland,8,1.69868015838752,3.31581638703511,4.29688264837646,0.154949551309869,769,wet_sev_z,b18
Wetland,9,1.90495119210111,3.87558558017062,4.75067773888669,0.18882248816268,633,wet_sev_z,b18
Wetland,10,2.11168855561594,4.87050739338768,5.02160455996143,0.213733683827754,552,wet_sev_z,b18
Wetland,11,2.31624395558252,4.52915970125243,4.91424483814224,0.242107465954465,412,wet_sev_z,b18
Wetland,12,2.52852061948424,4.33970373811175,4.39454607057201,0.235234657982779,349,wet_sev_z,b18
Wetland,13,2.72625716379928,4.36177980370251,4.45217471062506,0.266544727859261,279,wet_sev_z,b18
Wetland,14,2.92656358121547,5.2096740839779,5.1852787169087,0.385418731693825,181,wet_sev_z,b18
Wetland,15,3.12913672777778,4.82982137275,4.96281612738501,0.477547204514059,108,wet_sev_z,b18
Non-wetland,1,0.259722401459459,1.39310566882703,2.09923521895663,0.154338842819121,185,wet_sev_z,b18
Non-wetland,2,0.4721123972,2.05559482904667,2.11932351245166,0.173042040179652,150,wet_sev_z,b18
Non-wetland,3,0.683392260793104,1.85428003387241,2.14328699324669,0.125858145865733,290,wet_sev_z,b18
Non-wetland,4,0.881880553113402,1.60635451951134,2.02239707064233,0.0918323204265977,485,wet_sev_z,b18
Non-wetland,5,1.08657841321045,1.57992697409063,1.94394916174257,0.0761893746138841,651,wet_sev_z,b18
Non-wetland,6,1.29269358681023,1.47903331732974,1.82134792193256,0.0668187747401629,743,wet_sev_z,b18
Non-wetland,7,1.4975831755531,1.66662502596239,2.30055036460856,0.0765151669569344,904,wet_sev_z,b18
Non-wetland,8,1.69923360163743,1.72806158450409,2.30339198087531,0.0787743436248202,855,wet_sev_z,b18
Non-wetland,9,1.90278112776978,1.62832188472374,2.18376726519299,0.0828350138713247,695,wet_sev_z,b18
Non-wetland,10,2.10744187508039,1.81736857680868,2.49385448616398,0.0999944548153881,622,wet_sev_z,b18
Non-wetland,11,2.313147202746,1.86741576694966,2.74122873252659,0.131130753514306,437,wet_sev_z,b18
Non-wetland,12,2.52280349315069,1.78986126113356,2.56679116670963,0.150210091382295,292,wet_sev_z,b18
Non-wetland,13,2.73143433214286,2.02563786000794,2.77927729549702,0.175078013056507,252,wet_sev_z,b18
Non-wetland,14,2.9233031976378,2.04449846007874,2.11951405615809,0.188076459453084,127,wet_sev_z,b18
Non-wetland,15,3.13463631978022,2.46089187747253,2.38044618466144,0.249538564001313,91,wet_sev_z,b18
Wetland,1,821.083206174274,4.13741329664896,4.15956285369897,0.119826856880123,1205,ppt,b19
Wetland,2,885.407736215853,4.2725805576292,4.71073825697322,0.099688397020628,2233,ppt,b19
Wetland,3,965.959299870588,4.51973133627764,4.78474311697407,0.164115334966282,850,ppt,b19
Wetland,4,1037.63740904192,2.99157689084731,3.65529143638687,0.200008648652247,334,ppt,b19
Wetland,5,1136.37770391459,1.78502273486833,2.67973551860204,0.159859618683435,281,ppt,b19
Wetland,6,1212.94524247685,1.43699122230093,2.0459110635635,0.0696033078450751,864,ppt,b19
Wetland,7,1274.11069822647,2.10911932004638,3.13575777743389,0.115821856193395,733,ppt,b19
Wetland,8,1346.40373571429,2.64794884466071,2.71938598047748,0.148354667849283,336,ppt,b19
Wetland,9,1429.23356285714,2.53683984228571,3.60980600541348,0.610168580843951,35,ppt,b19
Wetland,10,1506.52802727273,1.17286502772727,0.969213911953659,0.206637100330344,22,ppt,b19
Wetland,11,1606.79549166667,1.43661618466667,2.49646949779143,0.720668668286785,12,ppt,b19
Wetland,12,1680.1988625,0.9784090940625,0.979314904926522,0.24482872623163,16,ppt,b19
Wetland,13,1744.22709,0.97113636175,1.42061033219739,0.317658127233193,20,ppt,b19
Wetland,14,1831.05368333333,1.02462122166667,1.07635941171829,0.310718198050172,12,ppt,b19
Wetland,15,1909.28859333333,1.64646463133333,2.43355660964805,0.628341614747992,15,ppt,b19
Non-wetland,1,821.679985458984,2.68760370127051,3.14913655829518,0.0984105174467242,1024,ppt,b19
Non-wetland,2,890.325893507825,2.09279743651646,2.79265050551622,0.0648752251943307,1853,ppt,b19
Non-wetland,3,964.740098627608,1.57537818469502,2.32580774281812,0.0658892843958439,1246,ppt,b19
Non-wetland,4,1044.12923306494,1.38321743055584,1.89586238068054,0.0966220937666085,385,ppt,b19
Non-wetland,5,1134.88122011662,1.23055459508746,1.6450207896057,0.0888227736903632,343,ppt,b19
Non-wetland,6,1211.27890839695,1.04332926153308,1.23639034878034,0.0441005832552923,786,ppt,b19
Non-wetland,7,1277.50374890605,1.56620298006178,1.94348220208162,0.0697220356272333,777,ppt,b19
Non-wetland,8,1350.41453455056,1.79489194215169,1.91219817789724,0.101346300736155,356,ppt,b19
Non-wetland,9,1433.36863809524,1.15782829180952,1.10820359400363,0.17099952699479,42,ppt,b19
Non-wetland,10,1510.15926875,1.025852281,1.34267054299626,0.335667635749066,16,ppt,b19
Non-wetland,11,1599.6353,0.423611112833333,0.490312584680393,0.200169274488688,6,ppt,b19
Non-wetland,12,1674.22374166667,1.41931817095833,2.77736368100447,0.566926987383248,24,ppt,b19
Non-wetland,13,1761.75482307692,0.582750583538462,0.453454718326619,0.125765710617516,13,ppt,b19
Non-wetland,14,1834.92392941176,0.850713021764706,0.85824826987191,0.208155780569735,17,ppt,b19
Non-wetland,15,1916.74974545455,0.581267220909091,0.52895717098555,0.112774047775556,22,ppt,b19
Wetland,1,0.213157508252427,2.18402770691262,3.35348785843457,0.330428977088406,103,wet_sev_z,b19
Wetland,2,0.438695369230769,2.60277788475525,3.21513251404505,0.268862887598418,143,wet_sev_z,b19
Wetland,3,0.660816595275081,2.62889862075728,2.98907273692545,0.170042406919302,309,wet_sev_z,b19
Wetland,4,0.852602298049645,2.18009464235461,3.21779337712166,0.135493543706907,564,wet_sev_z,b19
Wetland,5,1.06202547262341,2.40542606757405,3.12313732408693,0.117291884204701,709,wet_sev_z,b19
Wetland,6,1.26789032891278,2.83093512832258,3.4110229871333,0.11790220224241,837,wet_sev_z,b19
Wetland,7,1.46880582568898,3.05223660956201,3.71195134926113,0.116454271124216,1016,wet_sev_z,b19
Wetland,8,1.68075322348993,3.17333930362282,3.79327509138088,0.138974846446469,745,wet_sev_z,b19
Wetland,9,1.88184445190476,3.65007300275079,3.99077578323223,0.158996312985268,630,wet_sev_z,b19
Wetland,10,2.10093084655172,4.81293830340172,5.2204753199481,0.216768439004848,580,wet_sev_z,b19
Wetland,11,2.30104853386728,4.76595193111213,5.4842976700775,0.26234953597293,437,wet_sev_z,b19
Wetland,12,2.51325605211726,4.04179992876222,4.51067803754214,0.257437993282953,307,wet_sev_z,b19
Wetland,13,2.71731010068027,3.93107298845238,4.51939484393285,0.263576459852398,294,wet_sev_z,b19
Wetland,14,2.92587181698113,4.561125485,4.93609978021809,0.339012724758878,212,wet_sev_z,b19
Wetland,15,3.137615487,6.1957954514,5.09564876615997,0.509564876615997,100,wet_sev_z,b19
Non-wetland,1,0.22241966720442,1.30495567743094,1.50285070151566,0.111706012912004,181,wet_sev_z,b19
Non-wetland,2,0.430638302791878,1.9778502334264,2.96500713861179,0.211248011819183,197,wet_sev_z,b19
Non-wetland,3,0.655505592762238,1.77399781084965,2.04269963876995,0.120787361768709,286,wet_sev_z,b19
Non-wetland,4,0.846408622195122,1.72736099718089,1.92962426970467,0.086994180515501,492,wet_sev_z,b19
Non-wetland,5,1.05838121797277,1.51317816765204,1.78853461755869,0.069565934050666,661,wet_sev_z,b19
Non-wetland,6,1.26957411057564,1.46113700320348,1.87547832703823,0.0686201635646847,747,wet_sev_z,b19
Non-wetland,7,1.47562334564756,1.82204230178344,2.60892596243129,0.0850034011899018,942,wet_sev_z,b19
Non-wetland,8,1.67753772371495,1.67052522978855,2.41882728101117,0.0826738144601285,856,wet_sev_z,b19
Non-wetland,9,1.88263611797432,1.8177035193224,2.69031112785938,0.101611648920834,701,wet_sev_z,b19
Non-wetland,10,2.09586308077519,2.01610203767132,2.88591723784353,0.113632880270533,645,wet_sev_z,b19
Non-wetland,11,2.29068300138249,1.80112710179724,2.13557090984354,0.102510684066867,434,wet_sev_z,b19
Non-wetland,12,2.5073844316129,1.85386858336774,2.70020514728994,0.153361346829816,310,wet_sev_z,b19
Non-wetland,13,2.72201497745098,2.00654938563725,2.1745760726232,0.152250778284906,204,wet_sev_z,b19
Non-wetland,14,2.92463975757576,2.27532814276515,2.65435641674023,0.231032071548552,132,wet_sev_z,b19
Non-wetland,15,3.13696677211538,2.55404745977885,3.44543409472702,0.337852609265596,104,wet_sev_z,b19
Wetland,1,830.096929271814,4.25987420595919,4.75037870096132,0.119020109402894,1593,ppt,b20
Wetland,2,896.013881834515,4.30727992605909,4.71709109870873,0.10256969822794,2115,ppt,b20
Wetland,3,982.629514293059,4.39703739157455,4.8382573094514,0.173459928447295,778,ppt,b20
Wetland,4,1064.71588663793,2.80475833862931,4.33013320285211,0.284287172336978,232,ppt,b20
Wetland,5,1168.00481713781,1.6852607894311,2.5556774400785,0.10742313529209,566,ppt,b20
Wetland,6,1245.01555081967,1.57402162816758,2.22622089781921,0.0671841899465026,1098,ppt,b20
Wetland,7,1330.75229061224,2.79459014781225,3.22705214442309,0.14578335577868,490,ppt,b20
Wetland,8,1406.11882,1.61772006046667,2.20622512254339,0.328884623178322,45,ppt,b20
Wetland,9,1506.9068,1.5086969704,1.5957846307585,0.3191569261517,25,ppt,b20
Wetland,10,1597.43244347826,1.49314887808696,2.17583775105686,0.453693533744885,23,ppt,b20
Wetland,11,1675.76343888889,1.88703705333333,2.71705238936307,0.640415389785913,18,ppt,b20
Wetland,12,1757.95436363636,0.982493763454545,0.792001283594427,0.168855241016895,22,ppt,b20
Wetland,13,1845.7433,1.73553720727273,1.58596803412494,0.478187354426364,11,ppt,b20
Wetland,14,1934.80289545455,1.03198462754545,1.1655810059849,0.248502705446474,22,ppt,b20
Wetland,15,2014.410175,1.147500016,1.61076196000983,0.360177323815279,20,ppt,b20
Non-wetland,1,826.801564066194,2.59651299210402,3.01271993304616,0.0845722626416738,1269,ppt,b20
Non-wetland,2,901.89728692429,1.96208933380179,2.78157156882581,0.0637800686495405,1902,ppt,b20
Non-wetland,3,981.273995711662,1.46124790365932,2.02111493296113,0.061245907059428,1089,ppt,b20
Non-wetland,4,1068.33937176781,1.41287810021372,1.70732576947334,0.0876994339810745,379,ppt,b20
Non-wetland,5,1168.94839443535,1.09535277779542,1.40791238554218,0.0569580384404497,611,ppt,b20
Non-wetland,6,1245.92314970646,1.28120636162916,1.69231391954941,0.0529365310838413,1022,ppt,b20
Non-wetland,7,1329.98860038911,1.85617137731712,2.11452617198292,0.0932677511713548,514,ppt,b20
Non-wetland,8,1407.69126781609,1.16456228667816,1.17749228940737,0.12624042431485,87,ppt,b20
Non-wetland,9,1513.70364137931,1.17749084965517,1.15431488153677,0.214350892289775,29,ppt,b20
Non-wetland,10,1592.83769411765,0.81951871882353,0.59798259417942,0.145032082240153,17,ppt,b20
Non-wetland,11,1673.88601034483,1.01663183351724,1.55716719033369,0.289158688007225,29,ppt,b20
Non-wetland,12,1767.59485333333,0.883838390333333,0.765840584265708,0.197739188580723,15,ppt,b20
Non-wetland,13,1836.8421,0.683484846,0.962922043817763,0.304502686764859,10,ppt,b20
Non-wetland,14,1945.55508,0.7718939388,0.482036165258682,0.107786563313173,20,ppt,b20
Non-wetland,15,2025.63708823529,1.12403447882353,1.0675633844786,0.258922152720421,17,ppt,b20
Wetland,1,0.200931250122222,2.03419853647778,2.63293364440753,0.277535574813855,90,wet_sev_z,b20
Wetland,2,0.428138993453237,2.52671688292806,2.97978130391335,0.252741751484665,139,wet_sev_z,b20
Wetland,3,0.638977515479452,2.39250393985274,2.71238100606366,0.158730092291343,292,wet_sev_z,b20
Wetland,4,0.826607430571924,2.16054265413345,2.93380249379432,0.122135795894614,577,wet_sev_z,b20
Wetland,5,1.03597515228571,2.30227883734694,3.20189749075876,0.118103768171162,735,wet_sev_z,b20
Wetland,6,1.24109602115869,2.80618690630479,3.64634379769869,0.129403899215834,794,wet_sev_z,b20
Wetland,7,1.43850680424628,2.83616154150849,3.19470849557934,0.104089227461805,942,wet_sev_z,b20
Wetland,8,1.6376224978673,3.40962191122631,4.29757750967195,0.147928718470709,844,wet_sev_z,b20
Wetland,9,1.84975357717391,3.80871533402795,4.49662961866957,0.177192029773823,644,wet_sev_z,b20
Wetland,10,2.05634825066922,4.22694493317591,4.55424198116743,0.199143097483663,523,wet_sev_z,b20
Wetland,11,2.24980255059055,4.71341579783465,5.41879510727477,0.240420155581623,508,wet_sev_z,b20
Wetland,12,2.46101850568862,4.04248964149701,4.36539508151509,0.238863791378027,334,wet_sev_z,b20
Wetland,13,2.66688886559486,5.0817786735209,5.80518099150335,0.329181613806918,311,wet_sev_z,b20
Wetland,14,2.86751597333333,5.11777726942857,5.77153441822255,0.398273712657439,210,wet_sev_z,b20
Wetland,15,3.07749870564516,6.10600157840323,5.77798897216678,0.518878727226695,124,wet_sev_z,b20
Non-wetland,1,0.219277378633333,1.63363077785556,2.11328351078925,0.157514852861806,180,wet_sev_z,b20
Non-wetland,2,0.409015312171717,1.69382374637374,2.00321167961709,0.14236205503543,198,wet_sev_z,b20
Non-wetland,3,0.631537228916256,1.81698639334975,2.03735066154335,0.142993983787654,203,wet_sev_z,b20
Non-wetland,4,0.819075149395973,1.6937881232953,1.84430526733667,0.087232645808141,447,wet_sev_z,b20
Non-wetland,5,1.03011080361393,1.48446414530479,1.87893016038032,0.0715815382258927,689,wet_sev_z,b20
Non-wetland,6,1.22967681902017,1.58325466925937,2.2406735150615,0.0850548034982388,694,wet_sev_z,b20
Non-wetland,7,1.4415177732906,1.71683161741026,2.3562103368578,0.0770151441395318,936,wet_sev_z,b20
Non-wetland,8,1.64142482787751,1.78248083051109,2.58639139020501,0.0840464272017037,947,wet_sev_z,b20
Non-wetland,9,1.84471575265363,1.81016725589385,2.65610191808041,0.0992631891749512,716,wet_sev_z,b20
Non-wetland,10,2.05444803234837,1.89046554641524,2.81018211159044,0.110822764224935,643,wet_sev_z,b20
Non-wetland,11,2.25168226292135,1.81745811163109,2.46173823184011,0.106529831960684,534,wet_sev_z,b20
Non-wetland,12,2.45464588942308,1.68334304417308,1.89290039514982,0.107164382267568,312,wet_sev_z,b20
Non-wetland,13,2.6684517553719,1.87357588948347,2.39561880487087,0.153996209278382,242,wet_sev_z,b20
Non-wetland,14,2.85787043202614,1.81348464486928,1.88300494010629,0.152231926698394,153,wet_sev_z,b20
Non-wetland,15,3.07129230654206,2.13410236836449,2.02721853075114,0.195978612494666,107,wet_sev_z,b20
Wetland,1,818.981203695286,4.29376522120875,4.61657554282923,0.133940441506353,1188,ppt,b21
Wetland,2,882.850736446429,4.35854097290715,4.91590019064377,0.103867349048583,2240,ppt,b21
Wetland,3,961.027383789238,4.56557170663565,4.71663558488141,0.157924640172877,892,ppt,b21
Wetland,4,1033.6042137069,3.32367026479885,3.9851386336681,0.213625854111097,348,ppt,b21
Wetland,5,1128.66603114035,2.07925412158772,2.95371340209913,0.195614448728848,228,ppt,b21
Wetland,6,1197.95234385692,1.48787856675272,2.5580374363262,0.100879148904728,643,ppt,b21
Wetland,7,1260.38906827262,1.7629987612691,2.49220160898974,0.0854315708729662,851,ppt,b21
Wetland,8,1338.49688806366,2.86626400306897,3.04426413877288,0.156787579917846,377,ppt,b21
Wetland,9,1412.7101745098,1.44587048160784,1.17956443960917,0.165172059261238,51,ppt,b21
Wetland,10,1493.23945882353,0.839126556470588,0.707089173285957,0.171494314599334,17,ppt,b21
Wetland,11,1579.87929411765,2.12183598388235,2.05828556165369,0.499207575198936,17,ppt,b21
Wetland,12,1642.11277894737,1.63636364136842,1.80454872931554,0.413991871041115,19,ppt,b21
Wetland,13,1735.32753333333,1.04777297066667,1.36808034791108,0.353236826915551,15,ppt,b21
Wetland,14,1794.76567692308,1.56798755123077,1.75403388797109,0.486481470921633,13,ppt,b21
Wetland,15,1908.22758571429,1.52597405285714,1.92695901669177,0.728322049254284,7,ppt,b21
Non-wetland,1,818.91355342827,2.63220786665401,3.093179817567,0.100461810153765,948,ppt,b21
Non-wetland,2,886.269362052303,2.04922403103866,2.82450527655137,0.0673456378598718,1759,ppt,b21
Non-wetland,3,959.913590249433,1.47929169538246,1.95821529508954,0.0538369584643423,1323,ppt,b21
Non-wetland,4,1036.99442973934,1.49738350846682,1.99019765076983,0.0968813058076708,422,ppt,b21
Non-wetland,5,1125.64868318043,1.30166067464526,2.06937186287705,0.114436525504861,327,ppt,b21
Non-wetland,6,1198.86356604046,1.07760010324277,1.41228705238133,0.0536870981358507,692,ppt,b21
Non-wetland,7,1262.42392134969,1.48567570983313,1.93317093037388,0.0677160242025079,815,ppt,b21
Non-wetland,8,1341.44893832487,1.97771672064213,2.09586689867015,0.105588248953706,394,ppt,b21
Non-wetland,9,1412.22209259259,2.15924123185185,3.51783736585217,0.478717030246349,54,ppt,b21
Non-wetland,10,1502.69895,1.431655845,1.66291570668207,0.339441247219231,24,ppt,b21
Non-wetland,11,1578.58973333333,0.872053867833333,0.84299569946509,0.198695991867621,18,ppt,b21
Non-wetland,12,1650.53780714286,0.824025956571429,1.13818946630245,0.304193930295633,14,ppt,b21
Non-wetland,13,1722.06640666667,0.904747464466667,1.70210382392457,0.439481317571721,15,ppt,b21
Non-wetland,14,1795.32187142857,0.939935057857143,0.728718842237092,0.194758302781269,14,ppt,b21
Non-wetland,15,1882.30730666667,0.420808089333333,0.38034506189178,0.0982046727012729,15,ppt,b21
Wetland,1,0.239763735057471,1.7559072511954,2.02009108135277,0.216576496983234,87,wet_sev_z,b21
Wetland,2,0.449328111560284,3.05909983438298,4.44941962822497,0.374708728754074,141,wet_sev_z,b21
Wetland,3,0.682916515137615,2.55493568718654,2.47984368289922,0.137135669019689,327,wet_sev_z,b21
Wetland,4,0.869614659285714,2.01720472326701,2.72155601261268,0.112235078321184,588,wet_sev_z,b21
Wetland,5,1.07810015128307,2.71320399156614,3.46798728176337,0.126129477998609,756,wet_sev_z,b21
Wetland,6,1.28201114063648,3.21250654705875,3.95030767467735,0.138203771311311,817,wet_sev_z,b21
Wetland,7,1.48533601800412,3.21781008975926,3.83480604335205,0.123001461189962,972,wet_sev_z,b21
Wetland,8,1.69502925608392,3.6105102558,4.84221899067123,0.181088722811594,715,wet_sev_z,b21
Wetland,9,1.89720795612245,3.66343001028912,4.49711409473411,0.185457859512229,588,wet_sev_z,b21
Wetland,10,2.10677357928082,4.80002422309932,5.15998821543866,0.213521831610793,584,wet_sev_z,b21
Wetland,11,2.30549017891156,4.10801308478458,4.75810150192108,0.226576261996242,441,wet_sev_z,b21
Wetland,12,2.51956137507246,4.65983969646377,4.92958100493952,0.265399719778914,345,wet_sev_z,b21
Wetland,13,2.73140951637011,4.34613889206406,4.8629606505549,0.290099910932929,281,wet_sev_z,b21
Wetland,14,2.92824138663102,4.80379935636364,4.95291731550089,0.362193185180758,187,wet_sev_z,b21
Wetland,15,3.13416978452381,5.44159453059524,5.21621554100108,0.569135775186725,84,wet_sev_z,b21
Non-wetland,1,0.2482929077,1.862024798185,2.35522604413513,0.166539630703512,200,wet_sev_z,b21
Non-wetland,2,0.452200328857143,2.09042565308571,2.46544726340761,0.186370295129179,175,wet_sev_z,b21
Non-wetland,3,0.669321157116105,1.91602307097004,2.07481337576263,0.126976516514789,267,wet_sev_z,b21
Non-wetland,4,0.864076183107221,1.81393247539169,2.27540008227518,0.106438726421894,457,wet_sev_z,b21
Non-wetland,5,1.07465303647059,1.67098789524483,2.49806411489769,0.0996043390597134,629,wet_sev_z,b21
Non-wetland,6,1.28369667157143,1.37050258707857,1.69195628948801,0.0639499367310982,700,wet_sev_z,b21
Non-wetland,7,1.48618360229406,1.61364320371533,2.28547307370598,0.0738017747117918,959,wet_sev_z,b21
Non-wetland,8,1.69442664629834,1.66711427841879,2.49228716338334,0.0828464285500445,905,wet_sev_z,b21
Non-wetland,9,1.89805240837004,1.79899376120999,2.46730586195596,0.0945473660628926,681,wet_sev_z,b21
Non-wetland,10,2.10727703443804,1.97005473253026,2.67245238120638,0.101444905120713,694,wet_sev_z,b21
Non-wetland,11,2.30707454324324,1.76343747822359,2.5372504537955,0.125766835717145,407,wet_sev_z,b21
Non-wetland,12,2.51950760827338,1.98922969440647,2.48649024592861,0.14912977477142,278,wet_sev_z,b21
Non-wetland,13,2.7242139465812,2.06194152702991,2.23580173290185,0.146158931597322,234,wet_sev_z,b21
Non-wetland,14,2.93486415743243,2.28146844216216,2.15987009289185,0.177540227991274,148,wet_sev_z,b21
Non-wetland,15,3.13766215053763,1.82988188075269,1.86442345775644,0.19333170642157,93,wet_sev_z,b21
Wetland,1,816.237960481587,4.56707416607365,4.49159560676996,0.13802338313327,1059,ppt,b22
Wetland,2,878.301461444142,4.34592858548092,4.78077546304742,0.101880176694509,2202,ppt,b22
Wetland,3,950.112652791444,4.57360554337326,5.04983972613747,0.165147418376568,935,ppt,b22
Wetland,4,1020.20664448037,3.33468375692148,3.89260643912407,0.187066727358932,433,ppt,b22
Wetland,5,1094.263675,2.2455295166875,4.09951598317553,0.32409519527748,160,ppt,b22
Wetland,6,1167.80412966292,1.69466699073258,2.95799197645401,0.140222267644248,445,ppt,b22
Wetland,7,1237.15222022599,1.49350058856045,2.04346817065398,0.0686904311173795,885,ppt,b22
Wetland,8,1303.13260262172,2.42153017638202,3.11633260387394,0.134856900839592,534,ppt,b22
Wetland,9,1360.64888614458,2.49316532003614,2.83265731970177,0.219856846783242,166,ppt,b22
Wetland,10,1433.1661097561,2.08296379804878,2.28553593457646,0.356940744834397,41,ppt,b22
Wetland,11,1518.84789444444,1.23779461027778,1.22280618711644,0.203801031186073,36,ppt,b22
Wetland,12,1587.4314,0.967424249,1.00891098564894,0.31904566710161,10,ppt,b22
Wetland,13,1663.53191904762,1.43715726,1.4068751845466,0.307005334597131,21,ppt,b22
Wetland,14,1729.24524545455,2.54063359781818,3.06289157604971,0.923496557390653,11,ppt,b22
Wetland,15,1793.86884375,1.288352265,1.26058865560725,0.315147163901813,16,ppt,b22
Non-wetland,1,816.033044228356,2.38901219691468,2.78453447117674,0.0986332714394341,797,ppt,b22
Non-wetland,2,879.511243779481,2.15367113734729,2.82234108386317,0.0685324998376594,1696,ppt,b22
Non-wetland,3,951.593591117397,1.56339372644979,2.12247333060642,0.0564439680299849,1414,ppt,b22
Non-wetland,4,1017.2485601341,1.62041551783525,2.38128941522128,0.104226206239774,522,ppt,b22
Non-wetland,5,1094.43346028708,1.26044270946411,1.45564399051584,0.100689000247954,209,ppt,b22
Non-wetland,6,1167.74783233405,1.26554088336403,1.8352733936871,0.084926324406806,467,ppt,b22
Non-wetland,7,1234.7169894198,1.22235545312514,1.42367699875851,0.0480194333621872,879,ppt,b22
Non-wetland,8,1301.35150277778,1.75444891990556,2.19530305813719,0.0944708020449284,540,ppt,b22
Non-wetland,9,1361.17434798206,1.64851854700448,1.79420905254595,0.120149124908645,223,ppt,b22
Non-wetland,10,1445.00860645161,1.366568916,1.21762588035721,0.218692063997174,31,ppt,b22
Non-wetland,11,1509.95373888889,1.11489900811111,1.77373683847836,0.418073782176145,18,ppt,b22
Non-wetland,12,1588.78743333333,1.01599327844444,0.905385803804252,0.301795267934751,9,ppt,b22
Non-wetland,13,1668.0993,0.603354977142857,0.557610341789197,0.149027632449792,14,ppt,b22
Non-wetland,14,1719.33067857143,1.08119288928571,1.01373957812549,0.270933298625595,14,ppt,b22
Non-wetland,15,1794.96025789474,0.802061965315789,0.680673872423164,0.156157295968477,19,ppt,b22
Wetland,1,0.247347397706422,2.45247196486239,3.9020264784598,0.373746352669772,109,wet_sev_z,b22
Wetland,2,0.448864750909091,2.92120395571212,4.14279654601084,0.360584155915464,132,wet_sev_z,b22
Wetland,3,0.673941992426036,2.48317157589941,3.04510291980001,0.165631763384734,338,wet_sev_z,b22
Wetland,4,0.863488688137083,2.11334727815993,2.83111190018369,0.118686384987089,569,wet_sev_z,b22
Wetland,5,1.07333348693151,2.68035330468493,3.16375237697984,0.117095728914104,730,wet_sev_z,b22
Wetland,6,1.27927467896592,2.92575990723267,3.53929054176466,0.121325317208729,851,wet_sev_z,b22
Wetland,7,1.48018308370221,3.28313655189839,4.2057742954226,0.13339906026549,994,wet_sev_z,b22
Wetland,8,1.68814911870883,3.2822860564585,4.16305076814821,0.151109169665582,759,wet_sev_z,b22
Wetland,9,1.88872208238342,3.81891604620898,4.35350678268899,0.180925567510882,579,wet_sev_z,b22
Wetland,10,2.09993552275132,4.85791259171076,4.95358047991567,0.208030826177791,567,wet_sev_z,b22
Wetland,11,2.2939504295122,4.3779206699439,4.94989358644253,0.244457819779763,410,wet_sev_z,b22
Wetland,12,2.51116626231003,4.04420029756839,4.42948727044227,0.244205538268491,329,wet_sev_z,b22
Wetland,13,2.71218434183673,4.99116805436054,5.63026338201281,0.328363628652574,294,wet_sev_z,b22
Wetland,14,2.92127070621762,5.12871197046632,5.75960794948327,0.414585652017545,193,wet_sev_z,b22
Wetland,15,3.14185673130435,5.0568708813913,4.59075571245063,0.42809017753169,115,wet_sev_z,b22
Non-wetland,1,0.236727902791878,1.77112312881726,2.53780327398193,0.180810996720871,197,wet_sev_z,b22
Non-wetland,2,0.44931129,2.39077527406806,2.7365721243506,0.198011409473123,191,wet_sev_z,b22
Non-wetland,3,0.681946399918033,1.70355631102049,1.75491122995573,0.112346679221366,244,wet_sev_z,b22
